CPU Time;Module;Clockticks;Instructions Retired;CPI Rate;Light Operations;Heavy Operations;Front-End Latency;Front-End Bandwidth MITE;Front-End Bandwidth DSB;(Info) DSB Coverage;(Info) DSB Misses;Bad Speculation;Back-End Bound;Average CPU Frequency;Function (Full);Source File;Start Address
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c005f048;[Unknown];0x1c005f048
0;wdfilter.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c005fdaf;[Unknown];0x1c005fdaf
0;ci.dll;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0061d50;[Unknown];0x1c0061d50
0.000903615;dxgmms2.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c0063bd0;[Unknown];0x1c0063bd0
0.00180723;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0068070;[Unknown];0x1c0068070
0.000903615;win32kbase.sys;0;3600000;0;;;0;0;0;0;0;0;1;0;func@0x1c0068076;[Unknown];0x1c0068076
0.000903615;win32kbase.sys;3600000;5400000;0.666667;0.75;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c0068150;[Unknown];0x1c0068150
0.000903615;win32kbase.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c0068184;[Unknown];0x1c0068184
0.00180723;win32kbase.sys;5400000;1800000;3;0.166667;0;0;0;0;0;0;0;1;2.988e+09;func@0x1c0068200;[Unknown];0x1c0068200
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c006829b;[Unknown];0x1c006829b
0.0135542;dxgmms2.sys;28800000;3600000;8;0.0625;0;0;1;0;0;1;0;0;2.1248e+09;func@0x1c0068a20;[Unknown];0x1c0068a20
0.00271085;dxgmms2.sys;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;6.63999e+08;func@0x1c0069790;[Unknown];0x1c0069790
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c006a320;[Unknown];0x1c006a320
0.00722892;dxgmms2.sys;7200000;1800000;4;0.125;0;0;0;0;0;0;0;0;9.95999e+08;func@0x1c006b070;[Unknown];0x1c006b070
0.00722892;dxgmms2.sys;3600000;3600000;1;0.5;0;0;0;0;0;0;0;0;4.98e+08;func@0x1c006b1d0;[Unknown];0x1c006b1d0
0.00180723;dxgmms2.sys;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1c006b930;[Unknown];0x1c006b930
0;dxgmms2.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c006b9d0;[Unknown];0x1c006b9d0
0.000903615;dxgmms2.sys;7200000;0;;0;0;0;0;0;0;0;0;1;7.96799e+09;func@0x1c006bd00;[Unknown];0x1c006bd00
0.00180723;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c006d254;[Unknown];0x1c006d254
0.000903615;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00728bc;[Unknown];0x1c00728bc
0.000903615;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00736e4;[Unknown];0x1c00736e4
0.00361446;dxgmms2.sys;9000000;0;;0;0;0;0;0;0;0;1;0;2.49e+09;func@0x1c00753b0;[Unknown];0x1c00753b0
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;;0;;0;func@0x1c0075874;[Unknown];0x1c0075874
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0078450;[Unknown];0x1c0078450
0;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00789e8;[Unknown];0x1c00789e8
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c007b934;[Unknown];0x1c007b934
0.000903615;win32kfull.sys;3600000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c007b964;[Unknown];0x1c007b964
0;win32kfull.sys;3600000;3600000;1;0.5;0;0;0;0;0;0;0;1;;func@0x1c007b998;[Unknown];0x1c007b998
0.000903615;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c007ba5c;[Unknown];0x1c007ba5c
0.00180723;win32kfull.sys;7200000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c007bb20;[Unknown];0x1c007bb20
0.000903615;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c007be54;[Unknown];0x1c007be54
0.00271085;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x1c007ddb0;[Unknown];0x1c007ddb0
0.000903615;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c007dea8;[Unknown];0x1c007dea8
0.00542169;dxgmms2.sys;3600000;3600000;1;0.5;0;0;0;0;0;0;0;0;6.63999e+08;func@0x1c007e100;[Unknown];0x1c007e100
0;dxgmms2.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c007e447;[Unknown];0x1c007e447
0.00180723;dxgmms2.sys;5400000;0;;0;0;0;0;0;0;0;0;1;2.988e+09;func@0x1c007e650;[Unknown];0x1c007e650
0;dxgmms2.sys;1800000;1800000;1;0.5;0;0;0;0;0;0;0;1;;func@0x1c007e8a0;[Unknown];0x1c007e8a0
0.00271085;dxgmms2.sys;5400000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c007e90f;[Unknown];0x1c007e90f
0.00180723;dxgmms2.sys;1800000;0;;0;0;0;0;0;0;0;0;0;9.95999e+08;func@0x1c0080350;[Unknown];0x1c0080350
0;dxgmms2.sys;7200000;1800000;4;0.125;0;0;0;0;0;0;0;1;;func@0x1c0080460;[Unknown];0x1c0080460
0;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0080890;[Unknown];0x1c0080890
0;dxgmms2.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c00809b0;[Unknown];0x1c00809b0
0.00271085;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x1c0082a30;[Unknown];0x1c0082a30
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0082a52;[Unknown];0x1c0082a52
0.00180723;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0082fa4;[Unknown];0x1c0082fa4
0.00180723;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1c0083190;[Unknown];0x1c0083190
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0083a94;[Unknown];0x1c0083a94
0.000903615;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c0083ef8;[Unknown];0x1c0083ef8
0.000903615;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0085430;[Unknown];0x1c0085430
0.000903615;dxgmms2.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c008560c;[Unknown];0x1c008560c
0.000903615;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c008562c;[Unknown];0x1c008562c
0;dxgmms2.sys;3600000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00856b0;[Unknown];0x1c00856b0
0.00180723;dxgmms2.sys;3600000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c008643c;[Unknown];0x1c008643c
0.000903615;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0089130;[Unknown];0x1c0089130
0.00180723;dxgmms2.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0089190;[Unknown];0x1c0089190
0.000903615;win32kfull.sys;3600000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c0099e5c;[Unknown];0x1c0099e5c
0;ndis.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c00a3990;[Unknown];0x1c00a3990
0;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00a489c;[Unknown];0x1c00a489c
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00b2494;[Unknown];0x1c00b2494
0.000903615;win32kfull.sys;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c00b24c8;[Unknown];0x1c00b24c8
0.000903615;win32kfull.sys;3600000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c00b28ac;[Unknown];0x1c00b28ac
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00b5af0;[Unknown];0x1c00b5af0
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00b5b2f;[Unknown];0x1c00b5b2f
0;clipsp.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00b96e0;[Unknown];0x1c00b96e0
0.00180723;win32kbase.sys;1800000;1800000;1;0.5;0;0;0;0;0;0;1;0;9.95999e+08;func@0x1c00b9890;[Unknown];0x1c00b9890
0.00180723;win32kfull.sys;10800000;0;;0;0;0;0;0;0;0;1;0;5.976e+09;func@0x1c00ba7a0;[Unknown];0x1c00ba7a0
0;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00bb29c;[Unknown];0x1c00bb29c
0.000903615;win32kfull.sys;5400000;0;;0;0;0;0;0;0;0;0;1;5.976e+09;func@0x1c00bb2d0;[Unknown];0x1c00bb2d0
0.011747;clipsp.sys;21600000;3600000;6;0.0833333;0;0;0;0;0;0;0;0;1.83877e+09;func@0x1c00bbe10;[Unknown];0x1c00bbe10
0;clipsp.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c00bbe70;[Unknown];0x1c00bbe70
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00bbf78;[Unknown];0x1c00bbf78
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00bc400;[Unknown];0x1c00bc400
0.00271085;clipsp.sys;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x1c00bc440;[Unknown];0x1c00bc440
0.000903615;clipsp.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00bcbb0;[Unknown];0x1c00bcbb0
0.00180723;win32kbase.sys;3600000;3600000;1;0.25;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c00c5c70;[Unknown];0x1c00c5c70
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00c8850;[Unknown];0x1c00c8850
0.00180723;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00c89dc;[Unknown];0x1c00c89dc
0.00180723;win32kbase.sys;1800000;0;;0;0;0;1;0;0;0;0;1;9.95999e+08;func@0x1c00c9464;[Unknown];0x1c00c9464
0.00271085;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00c9ad0;[Unknown];0x1c00c9ad0
0.000903615;win32kbase.sys;5400000;1800000;3;0.166667;0;0;0;0;0;0;0;1;5.976e+09;func@0x1c00c9b88;[Unknown];0x1c00c9b88
0.000903615;win32kbase.sys;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c00ca1a8;[Unknown];0x1c00ca1a8
0.00632531;win32kbase.sys;5400000;0;;0;0;0;0;0;0;0;0;1;8.53714e+08;func@0x1c00cb3ec;[Unknown];0x1c00cb3ec
0.00180723;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1c00cde60;[Unknown];0x1c00cde60
0.00180723;win32kbase.sys;3600000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c00ce000;[Unknown];0x1c00ce000
0.00180723;win32kbase.sys;0;3600000;0;;;0;0;0;0;;0;1;0;func@0x1c00cef60;[Unknown];0x1c00cef60
0;win32kbase.sys;3600000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00cefc0;[Unknown];0x1c00cefc0
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00cf0c0;[Unknown];0x1c00cf0c0
0;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00d07c0;[Unknown];0x1c00d07c0
0;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00d2d80;[Unknown];0x1c00d2d80
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00d3457;[Unknown];0x1c00d3457
0.000903615;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c00d3483;[Unknown];0x1c00d3483
0.000903615;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c00ddea0;[Unknown];0x1c00ddea0
0;win32kbase.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c00e319c;[Unknown];0x1c00e319c
0.000903615;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c00e96a0;[Unknown];0x1c00e96a0
0.000903615;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c00eb73a;[Unknown];0x1c00eb73a
0;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00eb9af;[Unknown];0x1c00eb9af
0.000903615;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00ee6fc;[Unknown];0x1c00ee6fc
0.00903615;dxgkrnl.sys;7200000;5400000;1.33333;0.375;0;0;0;0;0;0;1;0;7.96799e+08;func@0x1c00eeba0;[Unknown];0x1c00eeba0
0.000903615;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c00f0536;[Unknown];0x1c00f0536
0.00361446;dxgkrnl.sys;10800000;5400000;2;0.25;0;1;0;0;0;0;0;0;2.988e+09;func@0x1c00f1700;[Unknown];0x1c00f1700
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00f1c90;[Unknown];0x1c00f1c90
0.00722892;dxgkrnl.sys;10800000;0;;0;0;0;0;0;0;0;0;1;1.494e+09;func@0x1c00f2ce0;[Unknown];0x1c00f2ce0
0.000903615;dxgkrnl.sys;5400000;1800000;3;0.166667;0;0;0;0;0;0;0;1;5.976e+09;func@0x1c00f7860;[Unknown];0x1c00f7860
0.00271085;dxgkrnl.sys;7200000;1800000;4;0.125;0;0;0;0;0;0;0;1;2.656e+09;func@0x1c00f85b0;[Unknown];0x1c00f85b0
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00f98b0;[Unknown];0x1c00f98b0
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00f9f0c;[Unknown];0x1c00f9f0c
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c00faa70;[Unknown];0x1c00faa70
0.00361446;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;4.98e+08;func@0x1c00fae30;[Unknown];0x1c00fae30
0.00632531;dxgkrnl.sys;7200000;9000000;0.8;0.625;0;0;0;0;0;0;0;1;1.13828e+09;func@0x1c00fbd30;[Unknown];0x1c00fbd30
0.000903615;ntfs.sys;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c00fbe30;[Unknown];0x1c00fbe30
0.00722892;dxgkrnl.sys;10800000;3600000;3;0.166667;0;0;0;0;0;0;0;1;1.494e+09;func@0x1c00fbe90;[Unknown];0x1c00fbe90
0.00361446;win32kfull.sys;3600000;1800000;2;0.25;0;1;0;0;0;0;1;0;9.95999e+08;func@0x1c00fd2ac;[Unknown];0x1c00fd2ac
0.0108434;win32kfull.sys;14400000;3600000;4;0.125;0;0;0;0;0;0;0;1;1.328e+09;func@0x1c00fd304;[Unknown];0x1c00fd304
0;dxgkrnl.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c00fd72c;[Unknown];0x1c00fd72c
0.00813254;dxgkrnl.sys;9000000;3600000;2.5;0.2;0;0;0;0;0;0;0;0;1.10667e+09;func@0x1c00fdb20;[Unknown];0x1c00fdb20
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00fde20;[Unknown];0x1c00fde20
0;dxgkrnl.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c00fde30;[Unknown];0x1c00fde30
0.000903615;dxgkrnl.sys;3600000;3600000;1;0.5;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c00fde40;[Unknown];0x1c00fde40
0.00361446;dxgkrnl.sys;7200000;0;;0;0;1;0;0;0;0;0;1;1.992e+09;func@0x1c00fdf40;[Unknown];0x1c00fdf40
0.00180723;dxgkrnl.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00fe043;[Unknown];0x1c00fe043
0.00632531;dxgkrnl.sys;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;5.69142e+08;func@0x1c00fe0e0;[Unknown];0x1c00fe0e0
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c00fe4b0;[Unknown];0x1c00fe4b0
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00fe6d0;[Unknown];0x1c00fe6d0
0.0162651;dxgkrnl.sys;18000000;1800000;10;0.05;0;0;0;0;0;0;0;1;1.10667e+09;func@0x1c00fea3a;[Unknown];0x1c00fea3a
0;win32kbase.sys;3600000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00febec;[Unknown];0x1c00febec
0;ntfs.sys;1800000;3600000;0.5;1;0;0;0;0;0;0;0;1;;func@0x1c00fecb0;[Unknown];0x1c00fecb0
0.00180723;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00fee60;[Unknown];0x1c00fee60
0;ntfs.sys;3600000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c00ff430;[Unknown];0x1c00ff430
0.00271085;dxgkrnl.sys;1800000;0;;0;0;0;0;0;0;0;0;1;6.63999e+08;func@0x1c00ff6c0;[Unknown];0x1c00ff6c0
0.00271085;dxgkrnl.sys;7200000;3600000;2;0.25;0;0;0;0;0;0;0;1;2.656e+09;func@0x1c00ff710;[Unknown];0x1c00ff710
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c00ffd10;[Unknown];0x1c00ffd10
0.00271085;dxgkrnl.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c010012e;[Unknown];0x1c010012e
0;win32kfull.sys;1800000;1800000;1;0.5;0;0;0;0;0;0;0;0;;func@0x1c01011f8;[Unknown];0x1c01011f8
0;win32kfull.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0102bf8;[Unknown];0x1c0102bf8
0.0144578;dxgkrnl.sys;10800000;3600000;3;0.166667;0;1;0;0;0;0;0;1;7.46999e+08;func@0x1c0104f70;[Unknown];0x1c0104f70
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c0106350;[Unknown];0x1c0106350
0.00451808;dxgkrnl.sys;5400000;0;;0;0;0;0;0;0;0;0;1;1.1952e+09;func@0x1c0106e90;[Unknown];0x1c0106e90
0;dxgkrnl.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c010a970;[Unknown];0x1c010a970
0;dxgkrnl.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c010ae60;[Unknown];0x1c010ae60
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c010e210;[Unknown];0x1c010e210
0.00180723;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c010f598;[Unknown];0x1c010f598
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c011020f;[Unknown];0x1c011020f
0;ntfs.sys;3600000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0110b80;[Unknown];0x1c0110b80
0;ntfs.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c0110f92;[Unknown];0x1c0110f92
0;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0111900;[Unknown];0x1c0111900
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c011220a;[Unknown];0x1c011220a
0.00271085;dxgkrnl.sys;1800000;0;;0;0;0;0;0;0;0;0;0;6.63999e+08;func@0x1c0113e30;[Unknown];0x1c0113e30
0.00271085;win32kfull.sys;5400000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c0115400;[Unknown];0x1c0115400
0.000903615;win32kfull.sys;1800000;0;;0;1;0;0;0;0;0;0;1;1.992e+09;func@0x1c0115680;[Unknown];0x1c0115680
0;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c01156c0;[Unknown];0x1c01156c0
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c01160b0;[Unknown];0x1c01160b0
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0116e10;[Unknown];0x1c0116e10
0.00271085;ntfs.sys;3600000;3600000;1;0.5;0;0;0;0;0;0;0;1;1.328e+09;func@0x1c011749d;[Unknown];0x1c011749d
0.000903615;win32kbase.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c011c20c;[Unknown];0x1c011c20c
0;ntfs.sys;0;5400000;0;;;0;0;0;0;0;0;1;0;func@0x1c011ca1d;[Unknown];0x1c011ca1d
0;tcpip.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c011fcd4;[Unknown];0x1c011fcd4
0.00361446;win32kbase.sys;5400000;0;;0;0;0;0;0;0;0;0;1;1.494e+09;func@0x1c0125bb8;[Unknown];0x1c0125bb8
0;win32kbase.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c0125c58;[Unknown];0x1c0125c58
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c01355e0;[Unknown];0x1c01355e0
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c01356fe;[Unknown];0x1c01356fe
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0136220;[Unknown];0x1c0136220
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0136ea0;[Unknown];0x1c0136ea0
0.00180723;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0137720;[Unknown];0x1c0137720
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c0137bd0;[Unknown];0x1c0137bd0
0.00180723;win32kfull.sys;3600000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c0139b30;[Unknown];0x1c0139b30
0;win32kfull.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0139bc0;[Unknown];0x1c0139bc0
0;ntfs.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c013a3ab;[Unknown];0x1c013a3ab
0;ntfs.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c013a960;[Unknown];0x1c013a960
0;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c013c0d0;[Unknown];0x1c013c0d0
0.00722892;win32kbase.sys;7200000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1c013e0e8;[Unknown];0x1c013e0e8
0;win32kbase.sys;0;3600000;0;;;0;0;0;0;0;0;1;0;func@0x1c013f0d0;[Unknown];0x1c013f0d0
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0140950;[Unknown];0x1c0140950
0.000903615;ntfs.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c0142450;[Unknown];0x1c0142450
0.00361446;win32kbase.sys;5400000;0;;0;0;0;0;0;0;0;0;1;1.494e+09;func@0x1c01498f0;[Unknown];0x1c01498f0
0;win32kbase.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c0149950;[Unknown];0x1c0149950
0.000903615;win32kbase.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c01499a0;[Unknown];0x1c01499a0
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;;0;1;0;func@0x1c0149b80;[Unknown];0x1c0149b80
0.000903615;win32kbase.sys;3600000;1800000;2;0.25;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c0149bf0;[Unknown];0x1c0149bf0
0.000903615;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c0149c60;[Unknown];0x1c0149c60
0.00180723;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;9.95999e+08;func@0x1c0149cc0;[Unknown];0x1c0149cc0
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0149dd0;[Unknown];0x1c0149dd0
0.00271085;win32kbase.sys;1800000;0;;0;0;1;0;0;0;0;0;1;6.63999e+08;func@0x1c014a2b0;[Unknown];0x1c014a2b0
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c014a320;[Unknown];0x1c014a320
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c014a380;[Unknown];0x1c014a380
0.000903615;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;0;1.992e+09;func@0x1c014a3f0;[Unknown];0x1c014a3f0
0.000903615;win32kbase.sys;3600000;3600000;1;0.5;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c014a440;[Unknown];0x1c014a440
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c014a4a0;[Unknown];0x1c014a4a0
0.00180723;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c014a730;[Unknown];0x1c014a730
0.000903615;ntfs.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c014b82c;[Unknown];0x1c014b82c
0;win32kbase.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c014bc24;[Unknown];0x1c014bc24
0;win32kbase.sys;0;0;0;0;0;0;0;0;0;0;0;1;0;func@0x1c014cbf4;[Unknown];0x1c014cbf4
0;dxgkrnl.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c015189c;[Unknown];0x1c015189c
0;dxgkrnl.sys;0;1800000;0;;;0;0;0;0;0;0;1;0;func@0x1c0152de8;[Unknown];0x1c0152de8
0.000903615;dxgkrnl.sys;7200000;0;;0;0;1;0;0;0;0;0;1;7.96799e+09;func@0x1c0152e38;[Unknown];0x1c0152e38
0;dxgkrnl.sys;0;0;0;;;0;0;0;0;0;;1;0;func@0x1c0157350;[Unknown];0x1c0157350
0;dxgkrnl.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c0157a80;[Unknown];0x1c0157a80
0.000903615;dxgkrnl.sys;1800000;0;;0;0;0;0;0;0;0;0;1;1.992e+09;func@0x1c0157b11;[Unknown];0x1c0157b11
0.000903615;dxgkrnl.sys;3600000;0;;0;0;0;0;0;0;0;0;1;3.984e+09;func@0x1c0157c30;[Unknown];0x1c0157c30
0;dxgkrnl.sys;1800000;0;;0;0;0;0;0;0;0;0;1;;func@0x1c015e2a4;[Unknown];0x1c015e2a4
